itemid,hudoc_url,judgementdate,chrono_date,judgment_year,split,test_view,test_challenging_view,respondent_state,country_alpha2,hudoc_decision_body,court_formation,is_grand_chamber,case_importance,has_separate_opinion,represented,num_applicants,num_violations_found,has_mixed_outcome,violated_articles,violated_articles_count,violation_type,app_sex_male_ratio,app_sex_female_ratio,app_sex_unknown_ratio,app_age_child_ratio,app_age_adolescent_ratio,app_age_adult_ratio,app_age_elderly_ratio,app_age_unknown_ratio,app_birth_year_median,app_unique_nationality_count,app_multi_nationality_flag,perapp_unique_beneficiary_category_count,perapp_has_joint_beneficiary_category_flag,rl_violation_type_procedural_ratio,rl_violation_type_both_ratio,rl_violation_duration_months,rl_violation_duration_months_missing_ratio,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p,y_amount_eur,y_binary
001-85449,https://hudoc.echr.coe.int/eng?i=001-85449,20/03/2008 00:00:00,2008-03-20,2008,train,,False,Austria,at,CHAMBER,Chamber,False,4,False,True,2,1,False,P1-1,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1949.5,1,0,0,0,1.0,0.0,0.0,1.0,51581.3982361,366677269701.0,10.8509357738,26.627747924,3600.0,1
001-85532,https://hudoc.echr.coe.int/eng?i=001-85532,25/03/2008 00:00:00,2008-03-25,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1946.0,1,0,1,0,0.0,0.0,24.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,4000.0,1
001-85534,https://hudoc.echr.coe.int/eng?i=001-85534,25/03/2008 00:00:00,2008-03-25,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1933.0,1,0,1,0,0.0,0.0,64.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3500.0,1
001-85553,https://hudoc.echr.coe.int/eng?i=001-85553,27/03/2008 00:00:00,2008-03-27,2008,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,4,False,True,5,1,False,11,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,0,0.0,0.0,0.0,1.0,2110.55305354,6452653478.32,7.65517900005,22.5877572753,6000.0,1
001-85555,https://hudoc.echr.coe.int/eng?i=001-85555,27/03/2008 00:00:00,2008-03-27,2008,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,4,False,True,1,2,False,P1-1;14,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,47652.4030692,2750923500690.0,10.7717093246,28.6429577897,0.0,0
001-85559,https://hudoc.echr.coe.int/eng?i=001-85559,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Turkey,tr,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,10913.4079048,600240295873.0,9.2978390215,27.1205959051,1000.0,1
001-85561,https://hudoc.echr.coe.int/eng?i=001-85561,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Hungary,hu,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1948.0,1,0,1,0,1.0,0.0,132.0,0.0,15762.6322515,119752782053.0,9.66546080967,25.5086953051,8000.0,1
001-85563,https://hudoc.echr.coe.int/eng?i=001-85563,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Hungary,hu,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1935.0,1,0,1,0,1.0,0.0,132.0,0.0,15762.6322515,119752782053.0,9.66546080967,25.5086953051,8000.0,1
001-85565,https://hudoc.echr.coe.int/eng?i=001-85565,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Hungary,hu,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1951.0,1,0,1,0,1.0,0.0,33.0,0.0,15762.6322515,119752782053.0,9.66546080967,25.5086953051,3000.0,1
001-85569,https://hudoc.echr.coe.int/eng?i=001-85569,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1949.0,1,0,1,0,0.0,0.0,65.13,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3000.0,1
001-85571,https://hudoc.echr.coe.int/eng?i=001-85571,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1940.0,1,0,1,0,0.0,0.0,66.2,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3900.0,1
001-85575,https://hudoc.echr.coe.int/eng?i=001-85575,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1937.0,1,0,1,0,0.0,0.0,15.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,4700.0,1
001-85579,https://hudoc.echr.coe.int/eng?i=001-85579,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,False,3,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1982.0,1,0,1,0,0.0,0.0,7.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3000.0,1
001-85581,https://hudoc.echr.coe.int/eng?i=001-85581,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1943.0,1,0,1,0,0.0,0.0,82.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3900.0,1
001-85583,https://hudoc.echr.coe.int/eng?i=001-85583,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Croatia,hr,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1919.0,1,0,1,0,1.0,0.0,0.0,1.0,15888.0606949,55898760192.6,9.67338614482,24.7468080379,2000.0,1
001-85609,https://hudoc.echr.coe.int/eng?i=001-85609,27/03/2008 00:00:00,2008-03-27,2008,train,,False,Bulgaria,bg,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1922.0,1,0,1,0,1.0,0.0,0.0,1.0,7271.30338858,48437323785.0,8.89182835509,24.6035365061,3000.0,1
001-85654,https://hudoc.echr.coe.int/eng?i=001-85654,01/04/2008 00:00:00,2008-04-01,2008,train,,False,Romania,ro,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1948.0,1,0,1,0,1.0,0.0,0.0,1.0,10435.1561231,170834114653.0,9.25303160619,25.8639588329,3500.0,1
001-85656,https://hudoc.echr.coe.int/eng?i=001-85656,01/04/2008 00:00:00,2008-04-01,2008,train,,False,Hungary,hu,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1944.0,1,0,1,0,1.0,0.0,161.0,0.0,15762.6322515,119752782053.0,9.66546080967,25.5086953051,12800.0,1
001-85658,https://hudoc.echr.coe.int/eng?i=001-85658,01/04/2008 00:00:00,2008-04-01,2008,train,,False,Serbia,rs,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1951.0,1,0,0,0,1.0,0.0,38.0,0.0,7376.73517911,42160489173.5,8.9062219842,24.4647493439,0.0,0
001-85661,https://hudoc.echr.coe.int/eng?i=001-85661,01/04/2008 00:00:00,2008-04-01,2008,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,4,False,False,1,2,False,P1-1;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1948.0,0,0,0,0,0.0,0.0,0.0,1.0,47652.4030692,2750923500690.0,10.7717093246,28.6429577897,0.0,0
001-85665,https://hudoc.echr.coe.int/eng?i=001-85665,01/04/2008 00:00:00,2008-04-01,2008,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,4,False,True,1,2,False,P1-1;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,0,0,1,0,0.0,0.0,0.0,1.0,47652.4030692,2750923500690.0,10.7717093246,28.6429577897,0.0,0
001-85667,https://hudoc.echr.coe.int/eng?i=001-85667,01/04/2008 00:00:00,2008-04-01,2008,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,4,False,True,1,2,False,P1-1;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,0,0,1,0,0.0,0.0,0.0,1.0,47652.4030692,2750923500690.0,10.7717093246,28.6429577897,0.0,0
001-85669,https://hudoc.echr.coe.int/eng?i=001-85669,01/04/2008 00:00:00,2008-04-01,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,4,False,False,1,1,False,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1972.0,1,0,1,0,0.0,0.0,50.0,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,1000.0,1
001-85671,https://hudoc.echr.coe.int/eng?i=001-85671,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1946.0,1,0,1,0,0.0,0.0,0.0,1.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,0.0,0
001-85675,https://hudoc.echr.coe.int/eng?i=001-85675,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1964.0,1,0,1,0,0.0,0.0,88.23333333333333,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,5600.0,1
001-85677,https://hudoc.echr.coe.int/eng?i=001-85677,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1984.0,1,0,1,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,600.0,1
001-85679,https://hudoc.echr.coe.int/eng?i=001-85679,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,3,False,True,4,1,False,11,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1975.0,1,0,4,0,0.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,6000.0,1
001-85681,https://hudoc.echr.coe.int/eng?i=001-85681,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,0.0,0
001-85683,https://hudoc.echr.coe.int/eng?i=001-85683,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953.0,1,0,1,0,0.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,1000.0,1
001-85687,https://hudoc.echr.coe.int/eng?i=001-85687,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1917.0,1,0,1,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,1600.0,1
001-85689,https://hudoc.echr.coe.int/eng?i=001-85689,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1979.0,1,0,1,0,0.0,0.0,26.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,1500.0,1
001-85691,https://hudoc.echr.coe.int/eng?i=001-85691,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1946.0,1,0,0,0,0.0,0.0,0.0,1.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,0.0,0
001-85695,https://hudoc.echr.coe.int/eng?i=001-85695,03/04/2008 00:00:00,2008-04-03,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1931.0,1,0,1,0,0.0,0.0,48.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,3100.0,1
001-85722,https://hudoc.echr.coe.int/eng?i=001-85722,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,3,False,True,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0,1,0,1,0,0.0,0.0,84.0,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,7000.0,1
001-85724,https://hudoc.echr.coe.int/eng?i=001-85724,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Malta,mt,CHAMBER,Chamber,False,4,False,True,7,1,False,6,1,procedural,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,1964.0,1,0,0,0,1.0,0.0,206.0,0.0,22315.3104213,8213969014.31,10.0130730991,22.8291020803,6000.0,1
001-85728,https://hudoc.echr.coe.int/eng?i=001-85728,08/04/2008 00:00:00,2008-04-08,2008,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,4,False,False,1,2,False,P1-1;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1955.0,0,0,0,0,0.0,0.0,0.0,1.0,47652.4030692,2750923500690.0,10.7717093246,28.6429577897,0.0,0
001-85730,https://hudoc.echr.coe.int/eng?i=001-85730,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1934.0,1,0,1,0,1.0,0.0,96.5,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,3000.0,1
001-85763,https://hudoc.echr.coe.int/eng?i=001-85763,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Slovenia,si,CHAMBER,Chamber,False,4,False,True,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,50.0,0.0,27461.9764165,44823161262.4,10.2205940644,24.5259908353,10000.0,1
001-85765,https://hudoc.echr.coe.int/eng?i=001-85765,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Slovenia,si,CHAMBER,Chamber,False,4,False,False,1,2,False,6;13,2,substantive,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1943.0,1,0,1,0,0.0,0.0,110.0,0.0,27461.9764165,44823161262.4,10.2205940644,24.5259908353,6000.0,1
001-85767,https://hudoc.echr.coe.int/eng?i=001-85767,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Turkey,tr,CHAMBER,Chamber,False,3,False,True,2,2,False,2;3,2,procedural,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1939.0,1,0,2,1,1.0,0.0,0.0,1.0,10913.4079048,600240295873.0,9.2978390215,27.1205959051,20000.0,1
001-85769,https://hudoc.echr.coe.int/eng?i=001-85769,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Turkey,tr,CHAMBER,Chamber,False,4,False,True,1,1,False,5,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,10913.4079048,600240295873.0,9.2978390215,27.1205959051,3500.0,1
001-85771,https://hudoc.echr.coe.int/eng?i=001-85771,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Turkey,tr,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,10913.4079048,600240295873.0,9.2978390215,27.1205959051,13500.0,1
001-85773,https://hudoc.echr.coe.int/eng?i=001-85773,08/04/2008 00:00:00,2008-04-08,2008,train,,False,Turkey,tr,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.0,1,0,0,0,1.0,0.0,0.0,1.0,10913.4079048,600240295873.0,9.2978390215,27.1205959051,0.0,0
001-85775,https://hudoc.echr.coe.int/eng?i=001-85775,08/04/2008 00:00:00,2008-04-08,2008,train,,False,"Moldova, Republic of",md,CHAMBER,Chamber,False,2,True,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1956.0,1,0,0,0,1.0,0.0,0.0,1.0,2110.55305354,6452653478.32,7.65517900005,22.5877572753,0.0,0
001-85777,https://hudoc.echr.coe.int/eng?i=001-85777,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1959.0,1,0,1,0,0.0,0.0,75.0,0.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,2000.0,1
001-85779,https://hudoc.echr.coe.int/eng?i=001-85779,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,75.0,0.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,2000.0,1
001-85781,https://hudoc.echr.coe.int/eng?i=001-85781,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1967.0,1,0,1,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,2000.0,1
001-85786,https://hudoc.echr.coe.int/eng?i=001-85786,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1947.0,1,0,1,0,0.0,0.0,31.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,1500.0,1
001-85788,https://hudoc.echr.coe.int/eng?i=001-85788,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1964.0,1,0,1,0,0.0,0.0,25.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,0.0,0
001-85790,https://hudoc.echr.coe.int/eng?i=001-85790,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1931.0,1,0,1,0,0.0,0.0,17.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,0.0,0
001-85828,https://hudoc.echr.coe.int/eng?i=001-85828,10/04/2008 00:00:00,2008-04-10,2008,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,4,False,True,5,1,True,3,1,procedural,0.8,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1975.0,1,0,5,0,1.0,0.0,0.0,1.0,5026.42029899,8659882989.56,8.52266226851,22.8819670479,15000.0,1
001-85831,https://hudoc.echr.coe.int/eng?i=001-85831,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Austria,at,CHAMBER,Chamber,False,4,False,True,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,51581.3982361,366677269701.0,10.8509357738,26.627747924,0.0,0
001-85833,https://hudoc.echr.coe.int/eng?i=001-85833,10/04/2008 00:00:00,2008-04-10,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,3,False,False,1,2,False,6;13,2,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1926.0,1,0,1,0,0.0,0.0,24.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,4000.0,1
001-86003,https://hudoc.echr.coe.int/eng?i=001-86003,22/04/2008 00:00:00,2008-04-22,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,3,True,True,1,1,True,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1966.0,1,0,1,0,0.0,0.0,92.0,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,3500.0,1
001-86006,https://hudoc.echr.coe.int/eng?i=001-86006,22/04/2008 00:00:00,2008-04-22,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,1,0,1,0,0.0,0.0,134.8,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,7500.0,1
001-86008,https://hudoc.echr.coe.int/eng?i=001-86008,22/04/2008 00:00:00,2008-04-22,2008,train,,False,Poland,pl,CHAMBER,Chamber,False,4,False,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1958.0,1,0,1,0,0.0,0.0,1.0,0.0,14048.5604673,388394800371.0,9.5503463908,26.685288186,1200.0,1
001-86022,https://hudoc.echr.coe.int/eng?i=001-86022,24/04/2008 00:00:00,2008-04-24,2008,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,4,False,True,1,1,True,3,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1.0,0.0,96.0,0.0,5026.42029899,8659882989.56,8.52266226851,22.8819670479,3000.0,1
001-86026,https://hudoc.echr.coe.int/eng?i=001-86026,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Romania,ro,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1954.0,1,0,1,0,0.0,0.0,75.0,0.0,10435.1561231,170834114653.0,9.25303160619,25.8639588329,3000.0,1
001-86028,https://hudoc.echr.coe.int/eng?i=001-86028,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980.0,1,0,0,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,0.0,0
001-86030,https://hudoc.echr.coe.int/eng?i=001-86030,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,True,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1968.0,1,0,0,0,0.0,0.0,22.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,5000.0,1
001-86032,https://hudoc.echr.coe.int/eng?i=001-86032,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,1,1,True,5,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.0,1,0,1,0,0.0,0.0,34.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,0.0,0
001-86036,https://hudoc.echr.coe.int/eng?i=001-86036,24/04/2008 00:00:00,2008-04-24,2008,train,,False,North Macedonia,mk,CHAMBER,Chamber,False,4,False,True,1,3,False,13;6,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1968.0,1,0,1,0,0.0,0.0,0.0,1.0,5026.42029899,8659882989.56,8.52266226851,22.8819670479,2000.0,1
001-86038,https://hudoc.echr.coe.int/eng?i=001-86038,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Romania,ro,CHAMBER,Chamber,False,3,False,True,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1949.0,1,0,1,0,1.0,0.0,0.0,1.0,10435.1561231,170834114653.0,9.25303160619,25.8639588329,5000.0,1
001-86041,https://hudoc.echr.coe.int/eng?i=001-86041,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,True,43,2,False,6;P1-1,2,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,42,0,0.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,52800.0,1
001-86043,https://hudoc.echr.coe.int/eng?i=001-86043,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,2,False,6;P1-1,2,procedural,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1940.0,1,0,1,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,2500.0,1
001-86050,https://hudoc.echr.coe.int/eng?i=001-86050,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Ukraine,ua,CHAMBER,Chamber,False,4,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961.0,1,0,1,0,1.0,0.0,0.0,1.0,4017.80664062,120217318405.0,8.29874028198,25.5125669286,2600.0,1
001-86052,https://hudoc.echr.coe.int/eng?i=001-86052,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Estonia,ee,CHAMBER,Chamber,False,3,False,True,2,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1970.5,2,1,1,0,1.0,0.0,0.0,1.0,18205.9064113,22314692031.2,9.80955627423,23.828511134,1500.0,1
001-86064,https://hudoc.echr.coe.int/eng?i=001-86064,24/04/2008 00:00:00,2008-04-24,2008,train,,False,Russian Federation,ru,CHAMBER,Chamber,False,4,False,True,19,2,False,6;P1-1,2,substantive,0.0526315789473684,0.9473684210526316,0.0,0.0,0.0,0.8947368421052632,0.1052631578947368,0.0,1961.0,1,0,1,0,0.0,0.0,12.0,0.0,11635.2841797,1298056264710.0,9.36188344177,27.8918890805,200.0,1
