itemid,hudoc_url,judgementdate,chrono_date,split,test_view,test_challenging_view
001-91536,https://hudoc.echr.coe.int/eng?i=001-91536,03/03/2009 00:00:00,2009-03-03,train,,False
001-91552,https://hudoc.echr.coe.int/eng?i=001-91552,03/03/2009 00:00:00,2009-03-03,train,,False
001-91554,https://hudoc.echr.coe.int/eng?i=001-91554,03/03/2009 00:00:00,2009-03-03,train,,False
001-91556,https://hudoc.echr.coe.int/eng?i=001-91556,03/03/2009 00:00:00,2009-03-03,train,,False
001-91586,https://hudoc.echr.coe.int/eng?i=001-91586,03/03/2009 00:00:00,2009-03-03,train,,False
001-91574,https://hudoc.echr.coe.int/eng?i=001-91574,05/03/2009 00:00:00,2009-03-05,train,,False
001-91602,https://hudoc.echr.coe.int/eng?i=001-91602,05/03/2009 00:00:00,2009-03-05,train,,False
001-91606,https://hudoc.echr.coe.int/eng?i=001-91606,05/03/2009 00:00:00,2009-03-05,train,,False
001-91608,https://hudoc.echr.coe.int/eng?i=001-91608,05/03/2009 00:00:00,2009-03-05,train,,False
001-91631,https://hudoc.echr.coe.int/eng?i=001-91631,10/03/2009 00:00:00,2009-03-10,train,,False
001-91633,https://hudoc.echr.coe.int/eng?i=001-91633,10/03/2009 00:00:00,2009-03-10,train,,False
001-91636,https://hudoc.echr.coe.int/eng?i=001-91636,10/03/2009 00:00:00,2009-03-10,train,,False
001-91639,https://hudoc.echr.coe.int/eng?i=001-91639,10/03/2009 00:00:00,2009-03-10,train,,False
001-91702,https://hudoc.echr.coe.int/eng?i=001-91702,10/03/2009 00:00:00,2009-03-10,train,,False
001-91704,https://hudoc.echr.coe.int/eng?i=001-91704,10/03/2009 00:00:00,2009-03-10,train,,False
001-91722,https://hudoc.echr.coe.int/eng?i=001-91722,12/03/2009 00:00:00,2009-03-12,train,,False
001-91724,https://hudoc.echr.coe.int/eng?i=001-91724,12/03/2009 00:00:00,2009-03-12,train,,False
001-91726,https://hudoc.echr.coe.int/eng?i=001-91726,12/03/2009 00:00:00,2009-03-12,train,,False
001-91728,https://hudoc.echr.coe.int/eng?i=001-91728,12/03/2009 00:00:00,2009-03-12,train,,False
001-91730,https://hudoc.echr.coe.int/eng?i=001-91730,12/03/2009 00:00:00,2009-03-12,train,,False
001-91733,https://hudoc.echr.coe.int/eng?i=001-91733,12/03/2009 00:00:00,2009-03-12,train,,False
001-91736,https://hudoc.echr.coe.int/eng?i=001-91736,12/03/2009 00:00:00,2009-03-12,train,,False
001-91738,https://hudoc.echr.coe.int/eng?i=001-91738,12/03/2009 00:00:00,2009-03-12,train,,False
001-91740,https://hudoc.echr.coe.int/eng?i=001-91740,12/03/2009 00:00:00,2009-03-12,train,,False
001-91742,https://hudoc.echr.coe.int/eng?i=001-91742,12/03/2009 00:00:00,2009-03-12,train,,False
001-91744,https://hudoc.echr.coe.int/eng?i=001-91744,12/03/2009 00:00:00,2009-03-12,train,,False
001-91748,https://hudoc.echr.coe.int/eng?i=001-91748,12/03/2009 00:00:00,2009-03-12,train,,False
001-91750,https://hudoc.echr.coe.int/eng?i=001-91750,12/03/2009 00:00:00,2009-03-12,train,,False
001-91756,https://hudoc.echr.coe.int/eng?i=001-91756,12/03/2009 00:00:00,2009-03-12,train,,False
001-91758,https://hudoc.echr.coe.int/eng?i=001-91758,12/03/2009 00:00:00,2009-03-12,train,,False
001-91766,https://hudoc.echr.coe.int/eng?i=001-91766,12/03/2009 00:00:00,2009-03-12,train,,False
001-91777,https://hudoc.echr.coe.int/eng?i=001-91777,17/03/2009 00:00:00,2009-03-17,train,,False
001-91786,https://hudoc.echr.coe.int/eng?i=001-91786,19/03/2009 00:00:00,2009-03-19,train,,False
001-91788,https://hudoc.echr.coe.int/eng?i=001-91788,19/03/2009 00:00:00,2009-03-19,train,,False
001-91790,https://hudoc.echr.coe.int/eng?i=001-91790,19/03/2009 00:00:00,2009-03-19,train,,False
001-91792,https://hudoc.echr.coe.int/eng?i=001-91792,19/03/2009 00:00:00,2009-03-19,train,,False
001-91848,https://hudoc.echr.coe.int/eng?i=001-91848,20/03/2009 00:00:00,2009-03-20,train,,False
001-91794,https://hudoc.echr.coe.int/eng?i=001-91794,24/03/2009 00:00:00,2009-03-24,train,,False
001-91796,https://hudoc.echr.coe.int/eng?i=001-91796,24/03/2009 00:00:00,2009-03-24,train,,False
001-91800,https://hudoc.echr.coe.int/eng?i=001-91800,24/03/2009 00:00:00,2009-03-24,train,,False
001-91837,https://hudoc.echr.coe.int/eng?i=001-91837,24/03/2009 00:00:00,2009-03-24,train,,False
001-91839,https://hudoc.echr.coe.int/eng?i=001-91839,24/03/2009 00:00:00,2009-03-24,train,,False
001-91841,https://hudoc.echr.coe.int/eng?i=001-91841,24/03/2009 00:00:00,2009-03-24,train,,False
001-91843,https://hudoc.echr.coe.int/eng?i=001-91843,24/03/2009 00:00:00,2009-03-24,train,,False
001-91885,https://hudoc.echr.coe.int/eng?i=001-91885,24/03/2009 00:00:00,2009-03-24,train,,False
001-91887,https://hudoc.echr.coe.int/eng?i=001-91887,26/03/2009 00:00:00,2009-03-26,train,,False
001-91889,https://hudoc.echr.coe.int/eng?i=001-91889,26/03/2009 00:00:00,2009-03-26,train,,False
001-91893,https://hudoc.echr.coe.int/eng?i=001-91893,26/03/2009 00:00:00,2009-03-26,train,,False
001-91899,https://hudoc.echr.coe.int/eng?i=001-91899,26/03/2009 00:00:00,2009-03-26,train,,False
001-91901,https://hudoc.echr.coe.int/eng?i=001-91901,26/03/2009 00:00:00,2009-03-26,train,,False
001-91903,https://hudoc.echr.coe.int/eng?i=001-91903,26/03/2009 00:00:00,2009-03-26,train,,False
001-91927,https://hudoc.echr.coe.int/eng?i=001-91927,31/03/2009 00:00:00,2009-03-31,train,,False
001-91929,https://hudoc.echr.coe.int/eng?i=001-91929,31/03/2009 00:00:00,2009-03-31,train,,False
001-91932,https://hudoc.echr.coe.int/eng?i=001-91932,31/03/2009 00:00:00,2009-03-31,train,,False
001-91934,https://hudoc.echr.coe.int/eng?i=001-91934,31/03/2009 00:00:00,2009-03-31,train,,False
001-91936,https://hudoc.echr.coe.int/eng?i=001-91936,31/03/2009 00:00:00,2009-03-31,train,,False
001-91938,https://hudoc.echr.coe.int/eng?i=001-91938,31/03/2009 00:00:00,2009-03-31,train,,False
001-91941,https://hudoc.echr.coe.int/eng?i=001-91941,31/03/2009 00:00:00,2009-03-31,train,,False
001-91972,https://hudoc.echr.coe.int/eng?i=001-91972,31/03/2009 00:00:00,2009-03-31,train,,False
001-91976,https://hudoc.echr.coe.int/eng?i=001-91976,31/03/2009 00:00:00,2009-03-31,train,,False
001-91990,https://hudoc.echr.coe.int/eng?i=001-91990,31/03/2009 00:00:00,2009-03-31,train,,False
001-91993,https://hudoc.echr.coe.int/eng?i=001-91993,31/03/2009 00:00:00,2009-03-31,train,,False
001-91995,https://hudoc.echr.coe.int/eng?i=001-91995,02/04/2009 00:00:00,2009-04-02,train,,False
001-92022,https://hudoc.echr.coe.int/eng?i=001-92022,02/04/2009 00:00:00,2009-04-02,train,,False
001-92026,https://hudoc.echr.coe.int/eng?i=001-92026,02/04/2009 00:00:00,2009-04-02,train,,False
001-92028,https://hudoc.echr.coe.int/eng?i=001-92028,02/04/2009 00:00:00,2009-04-02,train,,False
001-92030,https://hudoc.echr.coe.int/eng?i=001-92030,02/04/2009 00:00:00,2009-04-02,train,,False
001-92062,https://hudoc.echr.coe.int/eng?i=001-92062,02/04/2009 00:00:00,2009-04-02,train,,False
001-92069,https://hudoc.echr.coe.int/eng?i=001-92069,07/04/2009 00:00:00,2009-04-07,train,,False
001-92079,https://hudoc.echr.coe.int/eng?i=001-92079,07/04/2009 00:00:00,2009-04-07,train,,False
001-92085,https://hudoc.echr.coe.int/eng?i=001-92085,07/04/2009 00:00:00,2009-04-07,train,,False
001-92087,https://hudoc.echr.coe.int/eng?i=001-92087,07/04/2009 00:00:00,2009-04-07,train,,False
001-92090,https://hudoc.echr.coe.int/eng?i=001-92090,07/04/2009 00:00:00,2009-04-07,train,,False
001-92094,https://hudoc.echr.coe.int/eng?i=001-92094,07/04/2009 00:00:00,2009-04-07,train,,False
001-92096,https://hudoc.echr.coe.int/eng?i=001-92096,07/04/2009 00:00:00,2009-04-07,train,,False
001-92102,https://hudoc.echr.coe.int/eng?i=001-92102,09/04/2009 00:00:00,2009-04-09,train,,False
001-92105,https://hudoc.echr.coe.int/eng?i=001-92105,09/04/2009 00:00:00,2009-04-09,train,,False
001-92107,https://hudoc.echr.coe.int/eng?i=001-92107,09/04/2009 00:00:00,2009-04-09,train,,False
001-92109,https://hudoc.echr.coe.int/eng?i=001-92109,09/04/2009 00:00:00,2009-04-09,train,,False
001-92112,https://hudoc.echr.coe.int/eng?i=001-92112,09/04/2009 00:00:00,2009-04-09,train,,False
001-92114,https://hudoc.echr.coe.int/eng?i=001-92114,09/04/2009 00:00:00,2009-04-09,train,,False
001-92117,https://hudoc.echr.coe.int/eng?i=001-92117,09/04/2009 00:00:00,2009-04-09,train,,False
001-92119,https://hudoc.echr.coe.int/eng?i=001-92119,09/04/2009 00:00:00,2009-04-09,train,,False
001-92137,https://hudoc.echr.coe.int/eng?i=001-92137,09/04/2009 00:00:00,2009-04-09,train,,False
001-92142,https://hudoc.echr.coe.int/eng?i=001-92142,09/04/2009 00:00:00,2009-04-09,train,,False
001-92147,https://hudoc.echr.coe.int/eng?i=001-92147,09/04/2009 00:00:00,2009-04-09,train,,False
001-92159,https://hudoc.echr.coe.int/eng?i=001-92159,14/04/2009 00:00:00,2009-04-14,train,,False
001-92161,https://hudoc.echr.coe.int/eng?i=001-92161,14/04/2009 00:00:00,2009-04-14,train,,False
001-92163,https://hudoc.echr.coe.int/eng?i=001-92163,14/04/2009 00:00:00,2009-04-14,train,,False
001-92165,https://hudoc.echr.coe.int/eng?i=001-92165,14/04/2009 00:00:00,2009-04-14,train,,False
001-92167,https://hudoc.echr.coe.int/eng?i=001-92167,14/04/2009 00:00:00,2009-04-14,train,,False
001-92169,https://hudoc.echr.coe.int/eng?i=001-92169,14/04/2009 00:00:00,2009-04-14,train,,False
001-92171,https://hudoc.echr.coe.int/eng?i=001-92171,14/04/2009 00:00:00,2009-04-14,train,,False
001-92215,https://hudoc.echr.coe.int/eng?i=001-92215,16/04/2009 00:00:00,2009-04-16,train,,False
001-92217,https://hudoc.echr.coe.int/eng?i=001-92217,16/04/2009 00:00:00,2009-04-16,train,,False
001-92219,https://hudoc.echr.coe.int/eng?i=001-92219,16/04/2009 00:00:00,2009-04-16,train,,False
001-92221,https://hudoc.echr.coe.int/eng?i=001-92221,16/04/2009 00:00:00,2009-04-16,train,,False
001-92223,https://hudoc.echr.coe.int/eng?i=001-92223,16/04/2009 00:00:00,2009-04-16,train,,False
001-92225,https://hudoc.echr.coe.int/eng?i=001-92225,16/04/2009 00:00:00,2009-04-16,train,,False
001-92227,https://hudoc.echr.coe.int/eng?i=001-92227,16/04/2009 00:00:00,2009-04-16,train,,False
001-92231,https://hudoc.echr.coe.int/eng?i=001-92231,21/04/2009 00:00:00,2009-04-21,train,,False
001-92233,https://hudoc.echr.coe.int/eng?i=001-92233,21/04/2009 00:00:00,2009-04-21,train,,False
001-92235,https://hudoc.echr.coe.int/eng?i=001-92235,21/04/2009 00:00:00,2009-04-21,train,,False
001-92268,https://hudoc.echr.coe.int/eng?i=001-92268,21/04/2009 00:00:00,2009-04-21,train,,False
001-92349,https://hudoc.echr.coe.int/eng?i=001-92349,21/04/2009 00:00:00,2009-04-21,train,,False
001-92351,https://hudoc.echr.coe.int/eng?i=001-92351,21/04/2009 00:00:00,2009-04-21,train,,False
001-92357,https://hudoc.echr.coe.int/eng?i=001-92357,21/04/2009 00:00:00,2009-04-21,train,,False
001-92361,https://hudoc.echr.coe.int/eng?i=001-92361,21/04/2009 00:00:00,2009-04-21,train,,False
001-92316,https://hudoc.echr.coe.int/eng?i=001-92316,23/04/2009 00:00:00,2009-04-23,train,,False
001-92318,https://hudoc.echr.coe.int/eng?i=001-92318,23/04/2009 00:00:00,2009-04-23,train,,False
001-92320,https://hudoc.echr.coe.int/eng?i=001-92320,23/04/2009 00:00:00,2009-04-23,train,,False
001-92323,https://hudoc.echr.coe.int/eng?i=001-92323,23/04/2009 00:00:00,2009-04-23,train,,False
001-92368,https://hudoc.echr.coe.int/eng?i=001-92368,23/04/2009 00:00:00,2009-04-23,train,,False
001-92369,https://hudoc.echr.coe.int/eng?i=001-92369,23/04/2009 00:00:00,2009-04-23,train,,False
001-92372,https://hudoc.echr.coe.int/eng?i=001-92372,23/04/2009 00:00:00,2009-04-23,train,,False
001-92385,https://hudoc.echr.coe.int/eng?i=001-92385,23/04/2009 00:00:00,2009-04-23,train,,False
001-92387,https://hudoc.echr.coe.int/eng?i=001-92387,23/04/2009 00:00:00,2009-04-23,train,,False
001-92400,https://hudoc.echr.coe.int/eng?i=001-92400,23/04/2009 00:00:00,2009-04-23,train,,False
001-92408,https://hudoc.echr.coe.int/eng?i=001-92408,28/04/2009 00:00:00,2009-04-28,train,,False
001-92416,https://hudoc.echr.coe.int/eng?i=001-92416,28/04/2009 00:00:00,2009-04-28,train,,False
001-92418,https://hudoc.echr.coe.int/eng?i=001-92418,28/04/2009 00:00:00,2009-04-28,train,,False
001-92425,https://hudoc.echr.coe.int/eng?i=001-92425,28/04/2009 00:00:00,2009-04-28,train,,False
001-92429,https://hudoc.echr.coe.int/eng?i=001-92429,28/04/2009 00:00:00,2009-04-28,train,,False
001-92503,https://hudoc.echr.coe.int/eng?i=001-92503,28/04/2009 00:00:00,2009-04-28,train,,False
001-92508,https://hudoc.echr.coe.int/eng?i=001-92508,28/04/2009 00:00:00,2009-04-28,train,,False
001-92522,https://hudoc.echr.coe.int/eng?i=001-92522,30/04/2009 00:00:00,2009-04-30,train,,False
001-92525,https://hudoc.echr.coe.int/eng?i=001-92525,30/04/2009 00:00:00,2009-04-30,train,,False
001-92526,https://hudoc.echr.coe.int/eng?i=001-92526,30/04/2009 00:00:00,2009-04-30,train,,False
001-92567,https://hudoc.echr.coe.int/eng?i=001-92567,07/05/2009 00:00:00,2009-05-07,train,,False
001-92570,https://hudoc.echr.coe.int/eng?i=001-92570,07/05/2009 00:00:00,2009-05-07,train,,False
001-92572,https://hudoc.echr.coe.int/eng?i=001-92572,07/05/2009 00:00:00,2009-05-07,train,,False
001-92565,https://hudoc.echr.coe.int/eng?i=001-92565,12/05/2009 00:00:00,2009-05-12,train,,False
001-92582,https://hudoc.echr.coe.int/eng?i=001-92582,12/05/2009 00:00:00,2009-05-12,train,,False
001-92584,https://hudoc.echr.coe.int/eng?i=001-92584,12/05/2009 00:00:00,2009-05-12,train,,False
001-92587,https://hudoc.echr.coe.int/eng?i=001-92587,12/05/2009 00:00:00,2009-05-12,train,,False
001-92597,https://hudoc.echr.coe.int/eng?i=001-92597,14/05/2009 00:00:00,2009-05-14,train,,False
001-92599,https://hudoc.echr.coe.int/eng?i=001-92599,14/05/2009 00:00:00,2009-05-14,train,,False
001-92611,https://hudoc.echr.coe.int/eng?i=001-92611,19/05/2009 00:00:00,2009-05-19,train,,False
001-92615,https://hudoc.echr.coe.int/eng?i=001-92615,19/05/2009 00:00:00,2009-05-19,train,,False
001-92663,https://hudoc.echr.coe.int/eng?i=001-92663,26/05/2009 00:00:00,2009-05-26,train,,False
001-92665,https://hudoc.echr.coe.int/eng?i=001-92665,26/05/2009 00:00:00,2009-05-26,train,,False
001-92667,https://hudoc.echr.coe.int/eng?i=001-92667,26/05/2009 00:00:00,2009-05-26,train,,False
001-92693,https://hudoc.echr.coe.int/eng?i=001-92693,26/05/2009 00:00:00,2009-05-26,train,,False
001-92699,https://hudoc.echr.coe.int/eng?i=001-92699,28/05/2009 00:00:00,2009-05-28,train,,False
001-92721,https://hudoc.echr.coe.int/eng?i=001-92721,28/05/2009 00:00:00,2009-05-28,train,,False
001-92723,https://hudoc.echr.coe.int/eng?i=001-92723,28/05/2009 00:00:00,2009-05-28,train,,False
001-92725,https://hudoc.echr.coe.int/eng?i=001-92725,28/05/2009 00:00:00,2009-05-28,train,,False
001-92766,https://hudoc.echr.coe.int/eng?i=001-92766,28/05/2009 00:00:00,2009-05-28,train,,False
001-92770,https://hudoc.echr.coe.int/eng?i=001-92770,28/05/2009 00:00:00,2009-05-28,train,,False
001-92774,https://hudoc.echr.coe.int/eng?i=001-92774,28/05/2009 00:00:00,2009-05-28,train,,False
001-92776,https://hudoc.echr.coe.int/eng?i=001-92776,28/05/2009 00:00:00,2009-05-28,train,,False
001-92781,https://hudoc.echr.coe.int/eng?i=001-92781,28/05/2009 00:00:00,2009-05-28,train,,False
001-92784,https://hudoc.echr.coe.int/eng?i=001-92784,28/05/2009 00:00:00,2009-05-28,train,,False
001-92789,https://hudoc.echr.coe.int/eng?i=001-92789,28/05/2009 00:00:00,2009-05-28,train,,False
001-92744,https://hudoc.echr.coe.int/eng?i=001-92744,02/06/2009 00:00:00,2009-06-02,train,,False
001-92746,https://hudoc.echr.coe.int/eng?i=001-92746,02/06/2009 00:00:00,2009-06-02,train,,False
001-92748,https://hudoc.echr.coe.int/eng?i=001-92748,02/06/2009 00:00:00,2009-06-02,train,,False
001-92767,https://hudoc.echr.coe.int/eng?i=001-92767,02/06/2009 00:00:00,2009-06-02,train,,False
001-92821,https://hudoc.echr.coe.int/eng?i=001-92821,02/06/2009 00:00:00,2009-06-02,train,,False
001-92823,https://hudoc.echr.coe.int/eng?i=001-92823,02/06/2009 00:00:00,2009-06-02,train,,False
001-92825,https://hudoc.echr.coe.int/eng?i=001-92825,02/06/2009 00:00:00,2009-06-02,train,,False
001-92827,https://hudoc.echr.coe.int/eng?i=001-92827,02/06/2009 00:00:00,2009-06-02,train,,False
001-92829,https://hudoc.echr.coe.int/eng?i=001-92829,02/06/2009 00:00:00,2009-06-02,train,,False
001-92831,https://hudoc.echr.coe.int/eng?i=001-92831,02/06/2009 00:00:00,2009-06-02,train,,False
001-92833,https://hudoc.echr.coe.int/eng?i=001-92833,02/06/2009 00:00:00,2009-06-02,train,,False
001-92855,https://hudoc.echr.coe.int/eng?i=001-92855,04/06/2009 00:00:00,2009-06-04,train,,False
001-92877,https://hudoc.echr.coe.int/eng?i=001-92877,09/06/2009 00:00:00,2009-06-09,train,,False
001-92883,https://hudoc.echr.coe.int/eng?i=001-92883,09/06/2009 00:00:00,2009-06-09,train,,False
001-92886,https://hudoc.echr.coe.int/eng?i=001-92886,09/06/2009 00:00:00,2009-06-09,train,,False
001-92888,https://hudoc.echr.coe.int/eng?i=001-92888,09/06/2009 00:00:00,2009-06-09,train,,False
001-92891,https://hudoc.echr.coe.int/eng?i=001-92891,09/06/2009 00:00:00,2009-06-09,train,,False
001-92914,https://hudoc.echr.coe.int/eng?i=001-92914,09/06/2009 00:00:00,2009-06-09,train,,False
001-92916,https://hudoc.echr.coe.int/eng?i=001-92916,09/06/2009 00:00:00,2009-06-09,train,,False
001-92918,https://hudoc.echr.coe.int/eng?i=001-92918,09/06/2009 00:00:00,2009-06-09,train,,False
001-92945,https://hudoc.echr.coe.int/eng?i=001-92945,09/06/2009 00:00:00,2009-06-09,train,,False
001-92952,https://hudoc.echr.coe.int/eng?i=001-92952,09/06/2009 00:00:00,2009-06-09,train,,False
001-92988,https://hudoc.echr.coe.int/eng?i=001-92988,11/06/2009 00:00:00,2009-06-11,train,,False
001-92993,https://hudoc.echr.coe.int/eng?i=001-92993,11/06/2009 00:00:00,2009-06-11,train,,False
001-92996,https://hudoc.echr.coe.int/eng?i=001-92996,11/06/2009 00:00:00,2009-06-11,train,,False
001-93027,https://hudoc.echr.coe.int/eng?i=001-93027,11/06/2009 00:00:00,2009-06-11,train,,False
001-92959,https://hudoc.echr.coe.int/eng?i=001-92959,16/06/2009 00:00:00,2009-06-16,train,,False
001-92963,https://hudoc.echr.coe.int/eng?i=001-92963,16/06/2009 00:00:00,2009-06-16,train,,False
001-92965,https://hudoc.echr.coe.int/eng?i=001-92965,16/06/2009 00:00:00,2009-06-16,train,,False
001-93012,https://hudoc.echr.coe.int/eng?i=001-93012,16/06/2009 00:00:00,2009-06-16,train,,False
001-93093,https://hudoc.echr.coe.int/eng?i=001-93093,18/06/2009 00:00:00,2009-06-18,train,,False
001-93095,https://hudoc.echr.coe.int/eng?i=001-93095,18/06/2009 00:00:00,2009-06-18,train,,False
001-93101,https://hudoc.echr.coe.int/eng?i=001-93101,18/06/2009 00:00:00,2009-06-18,train,,False
001-93105,https://hudoc.echr.coe.int/eng?i=001-93105,18/06/2009 00:00:00,2009-06-18,train,,False
001-93107,https://hudoc.echr.coe.int/eng?i=001-93107,18/06/2009 00:00:00,2009-06-18,train,,False
001-93109,https://hudoc.echr.coe.int/eng?i=001-93109,18/06/2009 00:00:00,2009-06-18,train,,False
001-93111,https://hudoc.echr.coe.int/eng?i=001-93111,18/06/2009 00:00:00,2009-06-18,train,,False
001-93113,https://hudoc.echr.coe.int/eng?i=001-93113,18/06/2009 00:00:00,2009-06-18,train,,False
001-93115,https://hudoc.echr.coe.int/eng?i=001-93115,18/06/2009 00:00:00,2009-06-18,train,,False
001-93117,https://hudoc.echr.coe.int/eng?i=001-93117,18/06/2009 00:00:00,2009-06-18,train,,False
001-93119,https://hudoc.echr.coe.int/eng?i=001-93119,18/06/2009 00:00:00,2009-06-18,train,,False
001-93121,https://hudoc.echr.coe.int/eng?i=001-93121,18/06/2009 00:00:00,2009-06-18,train,,False
001-93123,https://hudoc.echr.coe.int/eng?i=001-93123,18/06/2009 00:00:00,2009-06-18,train,,False
001-93135,https://hudoc.echr.coe.int/eng?i=001-93135,18/06/2009 00:00:00,2009-06-18,train,,False
001-93077,https://hudoc.echr.coe.int/eng?i=001-93077,23/06/2009 00:00:00,2009-06-23,train,,False
001-93079,https://hudoc.echr.coe.int/eng?i=001-93079,23/06/2009 00:00:00,2009-06-23,train,,False
001-93084,https://hudoc.echr.coe.int/eng?i=001-93084,23/06/2009 00:00:00,2009-06-23,train,,False
001-93086,https://hudoc.echr.coe.int/eng?i=001-93086,23/06/2009 00:00:00,2009-06-23,train,,False
001-93088,https://hudoc.echr.coe.int/eng?i=001-93088,23/06/2009 00:00:00,2009-06-23,train,,False
001-93090,https://hudoc.echr.coe.int/eng?i=001-93090,23/06/2009 00:00:00,2009-06-23,train,,False
001-93155,https://hudoc.echr.coe.int/eng?i=001-93155,23/06/2009 00:00:00,2009-06-23,train,,False
001-93157,https://hudoc.echr.coe.int/eng?i=001-93157,23/06/2009 00:00:00,2009-06-23,train,,False
001-93159,https://hudoc.echr.coe.int/eng?i=001-93159,23/06/2009 00:00:00,2009-06-23,train,,False
001-93161,https://hudoc.echr.coe.int/eng?i=001-93161,23/06/2009 00:00:00,2009-06-23,train,,False
001-93224,https://hudoc.echr.coe.int/eng?i=001-93224,25/06/2009 00:00:00,2009-06-25,train,,False
001-93237,https://hudoc.echr.coe.int/eng?i=001-93237,25/06/2009 00:00:00,2009-06-25,train,,False
001-93239,https://hudoc.echr.coe.int/eng?i=001-93239,25/06/2009 00:00:00,2009-06-25,train,,False
