itemid,y_amount_eur,y_binary
001-91302,7000.0,1
001-91306,0.0,0
001-91308,5000.0,1
001-91312,35000.0,1
001-91319,70000.0,1
001-91321,2000.0,1
001-91323,70000.0,1
001-91325,3600.0,1
001-91284,4000.0,1
001-91290,0.0,0
001-91292,2000.0,1
001-91351,1500.0,1
001-91353,0.0,0
001-91355,3000.0,1
001-91388,5000.0,1
001-91360,0.0,0
001-91368,11000.0,1
001-91373,1000.0,1
001-91376,2000.0,1
001-91391,0.0,0
001-91393,1200.0,1
001-91395,1500.0,1
001-91397,600.0,1
001-91399,8000.0,1
001-91401,0.0,0
001-91403,29300.0,1
001-91404,5000.0,1
001-91415,1000.0,1
001-91442,2500.0,1
001-91444,10000.0,1
001-91475,3000.0,1
001-91477,2500.0,1
001-91492,0.0,0
001-91497,4800.0,1
001-91419,70000.0,1
001-91422,35000.0,1
001-91424,1000.0,1
001-91431,35000.0,1
001-91447,5000.0,1
001-91501,10000.0,1
001-91530,3400.0,1
001-91534,38400.0,1
001-91536,3000.0,1
001-91552,4000.0,1
001-91554,4000.0,1
001-91556,2000.0,1
001-91586,2000.0,1
001-91574,3000.0,1
001-91602,35000.0,1
001-91606,15000.0,1
001-91608,3000.0,1
001-91631,0.0,0
001-91633,2500.0,1
001-91636,8000.0,1
001-91639,0.0,0
001-91702,15000.0,1
001-91704,1000.0,1
001-91722,4000.0,1
001-91724,4000.0,1
001-91726,3000.0,1
001-91728,4800.0,1
001-91730,4000.0,1
001-91733,35000.0,1
001-91736,160000.0,1
001-91738,35000.0,1
001-91740,2000.0,1
001-91742,1600.0,1
001-91744,2600.0,1
001-91748,3300.0,1
001-91750,3000.0,1
001-91756,10000.0,1
001-91758,8000.0,1
001-91766,2000.0,1
001-91777,10000.0,1
001-91786,0.0,0
001-91788,30000.0,1
001-91790,8000.0,1
001-91792,5000.0,1
001-91848,4000.0,1
001-91794,2200.0,1
001-91796,20000.0,1
001-91800,20000.0,1
001-91837,6400.0,1
001-91839,3200.0,1
001-91841,35000.0,1
001-91843,12000.0,1
001-91885,5000.0,1
001-91887,600.0,1
001-91889,1500.0,1
001-91893,3000.0,1
001-91899,16000.0,1
001-91901,3000.0,1
001-91903,3650.0,1
001-91927,2000.0,1
001-91929,8000.0,1
001-91932,2500.0,1
001-91934,4000.0,1
001-91936,3000.0,1
001-91938,3000.0,1
001-91941,3000.0,1
001-91972,28000.0,1
001-91976,15000.0,1
001-91990,7000.0,1
001-91993,1500.0,1
001-91995,2000.0,1
001-92022,35000.0,1
001-92026,2000.0,1
001-92028,36000.0,1
001-92030,25000.0,1
001-92062,35000.0,1
001-92069,0.0,0
001-92079,35000.0,1
001-92085,5000.0,1
001-92087,10000.0,1
001-92090,2000.0,1
001-92094,25000.0,1
001-92096,25000.0,1
001-92102,2000.0,1
001-92105,6000.0,1
001-92107,36000.0,1
001-92109,1000.0,1
001-92112,7500.0,1
001-92114,35000.0,1
001-92117,35000.0,1
001-92119,105000.0,1
001-92137,19000.0,1
001-92142,7540.0,1
001-92147,3000.0,1
001-92159,4600.0,1
001-92161,4000.0,1
001-92163,2400.0,1
001-92165,2400.0,1
001-92167,0.0,0
001-92169,4000.0,1
001-92171,0.0,0
001-92215,0.0,0
001-92217,1600.0,1
001-92219,0.0,0
001-92221,1600.0,1
001-92223,1000.0,1
001-92225,2000.0,1
001-92227,800.0,1
001-92231,1300.0,1
001-92233,0.0,0
001-92235,0.0,0
001-92268,58200.0,1
001-92349,0.0,0
001-92351,500.0,1
001-92357,1100.0,1
001-92361,3850.0,1
001-92316,0.0,0
001-92318,35000.0,1
001-92320,68500.0,1
001-92323,35000.0,1
001-92368,0.0,0
001-92369,35000.0,1
001-92372,10000.0,1
001-92385,0.0,0
001-92387,9000.0,1
001-92400,40000.0,1
001-92408,5540.0,1
001-92416,2000.0,1
001-92418,3500.0,1
001-92425,0.0,0
001-92429,0.0,0
001-92503,3000.0,1
001-92508,4000.0,1
001-92522,4000.0,1
001-92525,0.0,0
001-92526,2400.0,1
001-92567,1000.0,1
001-92570,0.0,0
001-92572,5000.0,1
001-92565,3000.0,1
001-92582,2000.0,1
001-92584,1500.0,1
001-92587,10000.0,1
001-92597,105000.0,1
001-92599,3000.0,1
001-92611,3000.0,1
001-92615,0.0,0
001-92663,6000.0,1
001-92665,3000.0,1
001-92667,1000.0,1
001-92693,5000.0,1
001-92699,15000.0,1
001-92721,10000.0,1
001-92723,0.0,0
001-92725,31500.0,1
001-92766,800.0,1
001-92770,2400.0,1
001-92774,1400.0,1
001-92776,0.0,0
001-92781,4400.0,1
001-92784,2600.0,1
001-92789,4200.0,1
001-92744,0.0,0
001-92746,2000.0,1
001-92748,9600.0,1
001-92767,1000.0,1
001-92821,4200.0,1
001-92823,2200.0,1
001-92825,1100.0,1
001-92827,1760.0,1
001-92829,1500.0,1
001-92831,4270.0,1
001-92833,1200.0,1
001-92855,1500.0,1
001-92877,1000.0,1
001-92883,2900.0,1
001-92886,2000.0,1
001-92888,10000.0,1
001-92891,0.0,0
001-92914,1500.0,1
001-92916,1500.0,1
001-92918,0.0,0
001-92945,30000.0,1
001-92952,6000.0,1
001-92988,35000.0,1
001-92993,500.0,1
001-92996,100000.0,1
001-93027,0.0,0
001-92959,0.0,0
001-92963,2000.0,1
001-92965,11500.0,1
001-93012,45000.0,1
001-93093,6600.0,1
001-93095,10000.0,1
001-93101,2000.0,1
001-93105,0.0,0
001-93107,600.0,1
001-93109,0.0,0
001-93111,3600.0,1
001-93113,0.0,0
001-93115,1600.0,1
001-93117,600.0,1
001-93119,1200.0,1
001-93121,35000.0,1
001-93123,2000.0,1
001-93135,3600.0,1
001-93077,1500.0,1
001-93079,4000.0,1
001-93084,4000.0,1
001-93086,30000.0,1
001-93088,10300.0,1
001-93090,1000.0,1
001-93155,79500.0,1
001-93157,0.0,0
001-93159,500.0,1
001-93161,3500.0,1
001-93224,40000.0,1
001-93237,1000.0,1
001-93239,1500.0,1
001-93246,0.0,0
001-93248,3200.0,1
001-93250,5000.0,1
001-93252,2440.0,1
001-93256,2400.0,1
001-93258,1000.0,1
001-93260,0.0,0
001-93265,0.0,0
001-93278,2000.0,1
001-93356,1000.0,1
001-93358,6000.0,1
001-93362,6000.0,1
001-93364,4000.0,1
001-93366,3000.0,1
001-93368,800.0,1
001-93382,35000.0,1
001-93296,10000.0,1
001-93298,10000.0,1
001-93300,2000.0,1
001-93304,10000.0,1
001-93306,0.0,0
001-93308,16800.0,1
001-93310,4000.0,1
001-93312,0.0,0
001-93316,7000.0,1
001-93318,500.0,1
001-93320,12700.0,1
001-93333,1000.0,1
001-93410,8000.0,1
001-93446,0.0,0
001-93448,7000.0,1
001-93452,6000.0,1
001-93454,2500.0,1
001-93456,4000.0,1
001-93496,60000.0,1
001-93498,0.0,0
001-93500,0.0,0
001-93502,3000.0,1
001-93506,8000.0,1
001-93515,6000.0,1
001-93528,3000.0,1
001-93417,0.0,0
001-93419,2000.0,1
001-93565,1500.0,1
001-93572,150000.0,1
001-93575,10000.0,1
001-93577,9000.0,1
001-93580,0.0,0
001-93582,1000.0,1
001-93594,30000.0,1
001-93596,2000.0,1
001-93598,3200.0,1
001-93600,2000.0,1
001-93602,1000.0,1
001-93604,1000.0,1
001-93608,35000.0,1
001-93610,1500.0,1
001-93616,3500.0,1
001-93650,6600.0,1
001-93652,800.0,1
001-93654,2000.0,1
001-93656,1500.0,1
001-93658,4000.0,1
001-93660,4800.0,1
001-93671,6000.0,1
001-93730,9000.0,1
001-93732,1000.0,1
001-93742,10000.0,1
001-93744,0.0,0
001-93748,6000.0,1
001-93750,3000.0,1
001-93775,500.0,1
001-93790,6000.0,1
001-93792,1200.0,1
001-93794,6000.0,1
001-93796,0.0,0
001-93798,35000.0,1
001-93685,2000.0,1
001-93690,4000.0,1
001-93695,13000.0,1
001-93768,10000.0,1
001-93823,30000.0,1
001-93845,0.0,0
001-93847,3600.0,1
001-93850,2000.0,1
001-93851,10000.0,1
001-93854,2500.0,1
001-93856,0.0,0
001-93858,0.0,0
001-93860,3000.0,1
001-93863,1600.0,1
001-93866,6000.0,1
001-93867,2400.0,1
001-93870,1600.0,1
001-93872,0.0,0
001-93874,2000.0,1
001-93875,2600.0,1
001-93878,2100.0,1
001-93879,2600.0,1
001-93882,15000.0,1
001-93883,7000.0,1
001-93886,1800.0,1
001-93890,30000.0,1
001-93894,4000.0,1
001-93898,5000.0,1
001-93900,7000.0,1
001-93948,40000.0,1
001-93951,5000.0,1
001-93953,1500.0,1
001-93955,8000.0,1
001-93957,1000.0,1
001-93974,11700.0,1
001-93976,2500.0,1
001-93995,0.0,0
001-93997,10600.0,1
001-94000,15600.0,1
001-94072,0.0,0
001-94077,1600.0,1
001-94084,2000.0,1
001-94088,105000.0,1
001-94091,300.0,1
001-94095,4800.0,1
001-94097,35000.0,1
001-94099,35000.0,1
001-94135,10000.0,1
001-94162,12000.0,1
001-93970,1500.0,1
001-93972,2500.0,1
001-94109,0.0,0
001-94111,3000.0,1
001-94113,0.0,0
001-94115,0.0,0
001-94117,12000.0,1
001-94119,1500.0,1
001-94121,4200.0,1
001-94123,1600.0,1
001-94125,9000.0,1
001-94127,20000.0,1
001-94129,21000.0,1
001-94198,4500.0,1
001-94293,5500.0,1
001-94301,40000.0,1
001-94303,35000.0,1
001-94401,1500.0,1
001-94404,1000.0,1
001-94406,10000.0,1
001-94415,6500.0,1
001-94417,6500.0,1
001-94419,11000.0,1
001-94421,6500.0,1
001-94426,6500.0,1
001-94429,1500.0,1
001-94431,0.0,0
001-94434,6500.0,1
001-94438,0.0,0
001-94440,500.0,1
001-94442,1500.0,1
001-94444,3550.0,1
001-94446,7200.0,1
001-94449,2100.0,1
001-94456,1000.0,1
001-94562,0.0,0
001-94565,5000.0,1
001-94573,3000.0,1
001-94576,256.0,1
001-94578,5800.0,1
001-94585,35000.0,1
001-94630,1000.0,1
001-94634,9000.0,1
001-94636,1000.0,1
001-94638,2500.0,1
001-94640,11000.0,1
001-94642,600.0,1
001-94644,3000.0,1
001-94646,2000.0,1
001-94729,6000.0,1
001-94731,1000.0,1
001-94733,3300.0,1
001-94737,0.0,0
001-94739,110000.0,1
001-94741,6500.0,1
001-94744,1500.0,1
001-94746,0.0,0
001-94748,8400.0,1
001-94750,0.0,0
001-94752,0.0,0
001-94837,3000.0,1
001-94840,0.0,0
001-94843,3000.0,1
001-94850,3000.0,1
001-94852,0.0,0
001-94854,8000.0,1
001-94861,2000.0,1
001-94863,2000.0,1
001-94867,3900.0,1
001-94871,0.0,0
001-94881,0.0,0
001-94953,0.0,0
001-94955,0.0,0
001-94957,10000.0,1
001-94959,7200.0,1
001-94961,1000.0,1
001-94963,800.0,1
001-94965,10000.0,1
001-94967,500.0,1
001-94969,11500.0,1
001-94971,32500.0,1
001-94973,9200.0,1
001-94975,1000.0,1
001-94977,2000.0,1
001-94979,1000.0,1
001-94981,4750.0,1
001-94983,1500.0,1
001-94985,12000.0,1
001-94987,4000.0,1
001-94990,40000.0,1
001-94993,2000.0,1
001-95015,1000.0,1
001-95031,0.0,0
001-95032,2500.0,1
001-95035,0.0,0
001-95039,0.0,0
001-95052,0.0,0
001-95054,0.0,0
001-95056,2400.0,1
001-95057,600.0,1
001-95059,0.0,0
001-95061,1500.0,1
001-95063,0.0,0
001-95065,2100.0,1
001-95067,0.0,0
001-95069,1800.0,1
001-95071,7000.0,1
001-95073,1800.0,1
001-95075,2300.0,1
001-95077,3000.0,1
001-95079,2000.0,1
001-95081,5000.0,1
001-95083,1000.0,1
001-95089,2000.0,1
001-95091,2000.0,1
001-95093,6000.0,1
001-95099,0.0,0
001-95112,1000.0,1
001-95181,0.0,0
001-95185,0.0,0
001-95189,10000.0,1
001-95191,1000.0,1
001-95193,14000.0,1
001-95195,5000.0,1
001-95197,500.0,1
001-95199,0.0,0
001-95201,1800.0,1
001-95203,7000.0,1
001-95205,9600.0,1
001-95207,1200.0,1
001-95209,10000.0,1
001-95211,8000.0,1
001-95213,10000.0,1
001-95215,15600.0,1
001-95217,0.0,0
001-95259,30000.0,1
001-95314,3000.0,1
001-95323,1500.0,1
001-95327,0.0,0
001-95333,5000.0,1
001-95347,1000.0,1
001-95349,3500.0,1
001-95351,5000.0,1
001-95353,3200.0,1
001-95355,4200.0,1
001-95281,1000.0,1
001-95283,4500.0,1
001-95288,1200.0,1
001-95290,2500.0,1
001-95293,1500.0,1
001-95295,40000.0,1
001-95297,70000.0,1
001-95362,2000.0,1
001-95364,0.0,0
001-95366,1500.0,1
001-95374,0.0,0
001-95376,4000.0,1
001-95378,8000.0,1
001-95380,0.0,0
001-95382,9500.0,1
001-95445,35000.0,1
001-95447,3000.0,1
001-95457,35000.0,1
001-95552,1000.0,1
001-95556,2380.0,1
001-95558,5600.0,1
001-95560,8000.0,1
001-95562,2000.0,1
001-95564,5000.0,1
001-95571,2000.0,1
001-95575,1500.0,1
001-95580,20800.0,1
001-95582,3000.0,1
001-95583,1000.0,1
001-95585,1500.0,1
001-95592,10000.0,1
001-95607,30000.0,1
001-95611,1600.0,1
001-95615,1200.0,1
001-95651,5000.0,1
001-95654,1000.0,1
001-95657,1660.0,1
001-95669,1500.0,1
001-95680,1500.0,1
001-95684,1000.0,1
001-95686,1000.0,1
001-95732,2100.0,1
001-95734,4000.0,1
001-95736,2600.0,1
001-95738,0.0,0
001-95758,0.0,0
001-95760,10000.0,1
001-95762,0.0,0
001-95764,3200.0,1
001-95766,0.0,0
001-95768,0.0,0
001-95771,5000.0,1
001-95777,3000.0,1
001-95779,1000.0,1
001-95797,4000.0,1
001-95799,3000.0,1
001-95801,3000.0,1
001-95803,0.0,0
001-95806,22500.0,1
001-95808,11400.0,1
001-95810,3000.0,1
001-95813,5300.0,1
001-95816,6000.0,1
001-95835,0.0,0
001-95843,600.0,1
001-95845,1800.0,1
001-95847,12000.0,1
001-95855,0.0,0
001-95857,0.0,0
001-95871,1000.0,1
001-95873,15000.0,1
001-95875,175000.0,1
001-95880,2000.0,1
001-95882,35000.0,1
001-95896,1000.0,1
001-118248,7500.0,1
001-95905,1000.0,1
001-95907,0.0,0
001-95909,0.0,0
001-95914,2400.0,1
001-95920,4000.0,1
001-95922,5000.0,1
001-95924,6000.0,1
001-95959,0.0,0
001-95999,0.0,0
001-96009,0.0,0
001-96011,1000.0,1
001-96020,0.0,0
001-96023,3600.0,1
001-96033,3000.0,1
001-96035,2000.0,1
001-96037,4000.0,1
001-96039,5000.0,1
001-96041,7850.0,1
001-96089,2000.0,1
001-96091,1500.0,1
001-96093,5000.0,1
001-96101,2500.0,1
001-96095,2000.0,1
001-96098,1200.0,1
001-96104,40.0,1
001-96109,1200.0,1
001-96112,2000.0,1
001-96114,7000.0,1
001-96116,3500.0,1
001-96118,0.0,0
001-96130,1200.0,1
001-96140,2000.0,1
001-96143,4200.0,1
001-96147,2600.0,1
001-96149,2100.0,1
001-96151,0.0,0
001-96164,1800.0,1
001-96173,8000.0,1
001-96181,2500.0,1
001-96185,600.0,1
001-96187,0.0,0
001-96189,2000.0,1
001-96191,1200.0,1
001-96193,4000.0,1
001-96195,10000.0,1
001-96210,10000.0,1
001-96213,0.0,0
001-96216,6200.0,1
001-96218,0.0,0
001-96220,2400.0,1
001-96222,5200.0,1
001-96225,4450.0,1
001-96157,0.0,0
001-96158,2000.0,1
001-96160,3000.0,1
001-96162,15000.0,1
001-96165,8500.0,1
001-96167,2500.0,1
001-96174,1800.0,1
001-96177,8000.0,1
001-96179,6000.0,1
001-96264,0.0,0
001-96333,600.0,1
001-96337,20000.0,1
001-96339,78000.0,1
001-96351,1500.0,1
001-96353,35000.0,1
001-96355,10000.0,1
001-96357,10500.0,1
001-96387,2000.0,1
001-96389,50000.0,1
001-96391,0.0,0
001-96393,1800.0,1
001-96399,2000.0,1
001-96408,2000.0,1
001-96410,3000.0,1
001-96412,10000.0,1
001-96415,2000.0,1
001-96417,3000.0,1
001-96426,400.0,1
001-96428,3600.0,1
001-96430,4000.0,1
001-96466,2000.0,1
001-96481,5000.0,1
001-96484,5000.0,1
001-96486,2000.0,1
001-96491,0.0,0
001-96440,20000.0,1
001-96442,4000.0,1
001-96444,1000.0,1
001-96446,2000.0,1
001-96449,0.0,0
001-96451,2000.0,1
001-96453,5000.0,1
001-96455,1000.0,1
001-96511,1700.0,1
001-96513,900.0,1
001-96547,0.0,0
001-96549,42000.0,1
001-96603,500.0,1
001-96610,2000.0,1
001-96616,0.0,0
001-96579,2000.0,1
001-96581,640.0,1
001-96583,6250.0,1
001-96585,0.0,0
001-96587,0.0,0
001-96589,2700.0,1
001-96626,20000.0,1
001-96671,3000.0,1
001-96673,2600.0,1
001-96675,5000.0,1
001-96682,15000.0,1
001-96687,17000.0,1
001-96699,20000.0,1
001-96701,1500.0,1
001-96703,5000.0,1
001-96705,1800.0,1
001-96737,3000.0,1
001-96739,0.0,0
001-96741,0.0,0
001-96743,4000.0,1
001-96745,8000.0,1
001-96773,20000.0,1
001-96780,16500.0,1
001-96795,4200.0,1
001-96805,1200.0,1
001-96807,1300.0,1
001-96888,0.0,0
001-96892,4500.0,1
001-96865,3200.0,1
001-96867,0.0,0
001-96869,3000.0,1
001-96947,31200.0,1
001-96949,1800.0,1
001-96951,1000.0,1
001-96953,5000.0,1
001-96996,800.0,1
001-96998,2000.0,1
001-97000,2000.0,1
001-97002,6000.0,1
001-97004,1500.0,1
001-97031,1000.0,1
001-97049,3000.0,1
001-97054,0.0,0
001-97058,6300.0,1
001-97060,10000.0,1
001-97062,1500.0,1
001-97064,0.0,0
001-97087,0.0,0
001-97108,5200.0,1
001-97110,2000.0,1
001-97079,0.0,0
001-97114,6400.0,1
001-97149,1500.0,1
001-97151,0.0,0
001-97153,4800.0,1
001-97201,6000.0,1
001-97214,2000.0,1
001-97216,15000.0,1
001-97218,9000.0,1
001-97219,0.0,0
001-97224,5800.0,1
001-97234,3000.0,1
001-97240,3000.0,1
001-97246,0.0,0
001-97248,6000.0,1
001-97250,120000.0,1
001-97254,8000.0,1
001-97256,65000.0,1
001-97261,2500.0,1
001-97267,4800.0,1
001-97271,12000.0,1
001-97292,5500.0,1
001-97228,5000.0,1
001-97230,0.0,0
001-97299,0.0,0
001-97333,2500.0,1
001-97338,8000.0,1
001-97343,6000.0,1
001-97346,3000.0,1
001-97350,0.0,0
001-97353,1800.0,1
001-97356,5200.0,1
001-97359,3200.0,1
001-97362,1600.0,1
001-97387,2400.0,1
001-97390,3100.0,1
001-97393,4000.0,1
001-97395,1600.0,1
001-97397,600.0,1
001-97399,1400.0,1
001-97414,60000.0,1
001-97417,2100.0,1
001-97419,2000.0,1
001-97423,3000.0,1
001-97425,10000.0,1
001-97435,5000.0,1
001-97437,0.0,0
001-97451,60000.0,1
001-97367,0.0,0
001-97372,1600.0,1
001-97374,2400.0,1
001-97385,12000.0,1
001-97389,6000.0,1
001-97406,8100.0,1
001-97410,40000.0,1
001-97411,13000.0,1
001-97455,1500.0,1
001-97213,2000.0,1
001-97483,3000.0,1
001-97485,0.0,0
001-97487,6700.0,1
001-97489,2800.0,1
001-97498,2000.0,1
001-97507,0.0,0
001-97575,0.0,0
001-97576,3000.0,1
001-97597,0.0,0
001-97617,5000.0,1
001-97557,0.0,0
001-97559,3600.0,1
001-97570,1500.0,1
001-97623,7000.0,1
001-97627,3000.0,1
001-97633,6000.0,1
001-97625,0.0,0
001-97636,15000.0,1
001-97668,1000.0,1
001-97790,9000.0,1
001-97813,500.0,1
001-97815,0.0,0
001-97848,78000.0,1
001-97851,1800.0,1
001-97856,0.0,0
001-97860,0.0,0
001-97863,27300.0,1
001-97866,2000.0,1
001-97880,2000.0,1
001-97883,12000.0,1
001-97840,9800.0,1
001-97854,0.0,0
001-97910,10000.0,1
001-97924,0.0,0
001-97928,19000.0,1
001-97930,0.0,0
001-98210,5000.0,1
001-97979,5000.0,1
001-97858,10000.0,1
001-97871,5000.0,1
001-97908,20000.0,1
001-97980,1000.0,1
001-97991,1200.0,1
001-97993,14000.0,1
001-97995,1800.0,1
001-97997,4800.0,1
001-97999,4800.0,1
001-98010,0.0,0
001-98012,0.0,0
001-98014,0.0,0
001-98016,0.0,0
001-98020,5000.0,1
001-98022,10000.0,1
001-98024,0.0,0
001-98026,12400.0,1
001-98028,0.0,0
001-98030,12400.0,1
001-98032,1700.0,1
001-98034,0.0,0
001-98037,60000.0,1
001-98041,645.0,1
001-98050,3000.0,1
001-98053,3000.0,1
001-98057,0.0,0
001-97957,15000.0,1
001-97963,2000.0,1
001-97965,4800.0,1
001-97967,62400.0,1
001-97969,2000.0,1
001-98064,2000.0,1
001-98075,0.0,0
001-98077,5000.0,1
001-98112,8000.0,1
001-98115,2100.0,1
001-98119,600.0,1
001-98121,3000.0,1
001-98124,3000.0,1
001-98126,18000.0,1
001-98128,0.0,0
001-98130,3000.0,1
001-98134,2800.0,1
001-98136,3000.0,1
001-98138,0.0,0
001-98140,8000.0,1
001-98142,1600.0,1
001-98144,15000.0,1
001-98157,0.0,0
001-98159,1200.0,1
001-98161,120000.0,1
001-98164,3100.0,1
001-98168,60000.0,1
001-98171,0.0,0
001-98173,60000.0,1
001-98175,120000.0,1
001-98177,120000.0,1
001-98179,120000.0,1
001-98182,60000.0,1
001-98185,1200.0,1
001-98189,0.0,0
001-98253,27000.0,1
001-98256,26000.0,1
001-98259,88000.0,1
001-98261,0.0,0
001-98264,7300.0,1
001-98331,0.0,0
001-98349,9600.0,1
001-98353,100000.0,1
001-98357,81000.0,1
001-98361,3100.0,1
001-98363,8000.0,1
001-98365,10800.0,1
001-98379,1800.0,1
001-98387,5000.0,1
001-98327,3000.0,1
001-98329,1000.0,1
001-98332,1500.0,1
001-98335,800.0,1
001-98338,20000.0,1
001-98344,60000.0,1
001-98376,60000.0,1
001-98380,50000.0,1
001-98383,20000.0,1
001-98388,2000.0,1
001-98391,7000.0,1
001-98395,4800.0,1
001-98397,2600.0,1
001-98401,25000.0,1
001-98405,4800.0,1
001-98415,2900.0,1
001-98432,5000.0,1
001-98434,1100.0,1
001-98443,0.0,0
001-98445,1500.0,1
001-98447,0.0,0
001-98437,200.0,1
001-98450,2400.0,1
001-98452,10000.0,1
001-98454,2400.0,1
001-98471,15000.0,1
001-98594,8650.0,1
001-98596,0.0,0
001-98598,2300.0,1
001-98600,150000.0,1
001-98610,60000.0,1
001-98613,3000.0,1
001-98621,15000.0,1
001-98500,5000.0,1
001-98502,8750.0,1
001-98504,4000.0,1
001-98506,1000.0,1
001-98508,3000.0,1
001-98511,2000.0,1
001-98513,1300.0,1
001-98515,12000.0,1
001-98517,8000.0,1
001-98531,2600.0,1
001-98533,2000.0,1
001-98537,5000.0,1
001-98541,5000.0,1
001-98543,5000.0,1
001-98550,500.0,1
001-98552,8000.0,1
001-98559,9000.0,1
001-98603,0.0,0
001-98656,1200.0,1
001-98658,4100.0,1
001-98660,8000.0,1
001-98662,91200.0,1
001-98664,64800.0,1
001-98666,6900.0,1
001-98752,12000.0,1
001-98774,15000.0,1
001-98778,600.0,1
001-98782,1300.0,1
001-98784,0.0,0
001-98788,3000.0,1
001-98796,0.0,0
001-98798,7000.0,1
001-98814,12000.0,1
001-98818,16000.0,1
001-98821,3400.0,1
001-98825,6000.0,1
001-98829,15000.0,1
001-98832,15000.0,1
001-98717,54600.0,1
001-98833,4800.0,1
001-98882,202000.0,1
001-98885,15000.0,1
001-98907,0.0,0
001-98911,13800.0,1
001-98917,60000.0,1
001-98921,1200.0,1
001-98923,5000.0,1
001-98926,12000.0,1
001-98928,1600.0,1
001-98930,9000.0,1
001-98932,2000.0,1
001-98755,13200.0,1
001-98965,0.0,0
001-98968,10000.0,1
001-99015,0.0,0
001-99002,1500.0,1
001-99004,60000.0,1
001-99016,10800.0,1
001-99018,0.0,0
001-99174,14000.0,1
001-99176,0.0,0
001-99178,1500.0,1
001-99180,0.0,0
001-99182,24000.0,1
001-99184,0.0,0
001-99186,12000.0,1
001-99188,0.0,0
001-99085,0.0,0
001-99087,15000.0,1
001-99090,4000.0,1
001-99102,6000.0,1
001-99128,7300.0,1
001-99130,2300.0,1
001-99208,300000.0,1
001-99210,1800.0,1
001-99212,26500.0,1
001-99214,120000.0,1
001-99216,27000.0,1
001-99218,16000.0,1
001-99221,20000.0,1
001-99226,21000.0,1
001-99384,0.0,0
001-99387,4800.0,1
001-99389,3200.0,1
001-99391,6000.0,1
001-99393,1800.0,1
001-99395,2400.0,1
001-99397,0.0,0
001-99399,0.0,0
001-99403,16000.0,1
001-99407,0.0,0
001-99409,14400.0,1
001-99411,7200.0,1
001-99413,7800.0,1
001-99426,8000.0,1
001-99355,32000.0,1
001-99357,18000.0,1
001-99362,9000.0,1
001-99376,11800.0,1
001-99382,0.0,0
001-99430,420000.0,1
001-99435,30000.0,1
001-99450,24000.0,1
001-99569,4000.0,1
001-99589,3000.0,1
001-99591,8000.0,1
001-99610,23400.0,1
001-99612,0.0,0
001-99614,2000.0,1
001-99616,7000.0,1
001-99618,4000.0,1
001-99620,11000.0,1
001-99626,10000.0,1
001-99719,14500.0,1
001-99705,9000.0,1
001-99707,30000.0,1
001-99730,0.0,0
001-99732,1000.0,1
001-99750,55000.0,1
001-99769,1000.0,1
001-99775,0.0,0
001-99778,6000.0,1
001-99784,6000.0,1
001-99817,0.0,0
001-99819,3500.0,1
001-99821,3500.0,1
001-99826,3000.0,1
001-99828,6000.0,1
001-99830,6000.0,1
001-99832,2500.0,1
001-99834,4800.0,1
001-99789,20800.0,1
001-99792,19200.0,1
001-99796,25000.0,1
001-99798,20000.0,1
001-99800,12300.0,1
001-99802,30000.0,1
001-99898,15000.0,1
001-99905,11000.0,1
001-99907,11000.0,1
001-99911,0.0,0
001-99913,10000.0,1
001-99919,4000.0,1
001-99921,9000.0,1
001-99923,7200.0,1
001-99929,20000.0,1
001-99932,88000.0,1
001-99837,0.0,0
001-99844,600.0,1
001-99846,0.0,0
001-99848,0.0,0
001-99850,0.0,0
001-99852,22000.0,1
001-99854,5000.0,1
001-99856,4200.0,1
001-99859,2400.0,1
001-99861,5000.0,1
001-99863,1500.0,1
001-99865,6000.0,1
001-99867,3000.0,1
001-99871,3100.0,1
001-99877,88000.0,1
001-100018,15600.0,1
001-100022,3000.0,1
001-100036,6000.0,1
001-100038,0.0,0
001-99883,3000.0,1
001-99992,0.0,0
001-99996,4000.0,1
001-100029,60000.0,1
001-100033,120200.0,1
001-100040,11400.0,1
001-100042,10000.0,1
001-100095,9600.0,1
001-100135,4000.0,1
001-100139,4800.0,1
001-100141,9000.0,1
001-100143,12000.0,1
001-100148,9500.0,1
001-100150,14400.0,1
001-100152,6400.0,1
001-100188,6500.0,1
001-99885,8000.0,1
001-100083,1400.0,1
001-100093,12000.0,1
001-100099,105000.0,1
001-100105,10000.0,1
001-100110,0.0,0
001-100182,2000.0,1
001-100195,0.0,0
001-100198,13000.0,1
001-100263,6000.0,1
001-100265,75000.0,1
001-100267,3000.0,1
001-100269,1200.0,1
001-100279,5000.0,1
001-100281,3000.0,1
001-100289,8000.0,1
001-100307,10000.0,1
001-100309,28000.0,1
001-100413,5500.0,1
001-100359,4800.0,1
001-100395,4800.0,1
001-100401,15000.0,1
001-100404,15000.0,1
001-100409,1000.0,1
001-100440,6100.0,1
001-100442,6500.0,1
001-100448,0.0,0
001-100377,35000.0,1
001-100379,12000.0,1
001-100381,13500.0,1
001-100385,6000.0,1
001-100387,7200.0,1
001-100389,0.0,0
001-100492,10000.0,1
001-100500,1500.0,1
001-100508,2000.0,1
001-100535,1500.0,1
001-100540,6000.0,1
001-100543,1500.0,1
001-100546,2100.0,1
001-100548,3000.0,1
001-100551,1800.0,1
001-100553,1800.0,1
001-100555,1800.0,1
001-100557,1800.0,1
001-100559,5000.0,1
